timestamp_us,sensor_1,sensor_2
1212761074,0,0
1212761274,0,0
1212761474,0,0
1212761674,0,0
1212761875,0,0
1212762074,0,0
1212762274,0,0
1212762474,0,0
1212762674,0,0
1212762874,0,0
1212763074,0,0
1212763274,0,0
1212763474,0,0
1212763674,0,0
1212763874,0,0
1212764074,0,0
1212764274,0,0
1212764474,0,0
1212764674,0,0
1212764874,0,0
1212765074,0,0
1212765274,0,0
1212765474,0,0
1212765674,0,0
1212765874,0,0
1212766074,0,0
1212766274,0,0
1212766474,0,0
1212766674,0,0
1212766874,0,0
1212767074,0,0
1212767274,0,0
1212767474,0,0
1212767674,0,0
1212767874,0,0
1212768074,0,0
1212768274,0,0
1212768474,0,0
1212768674,0,0
1212768874,0,0
1212769074,0,0
1212769274,0,0
1212769474,0,0
1212769674,0,0
1212769874,0,0
1212770074,0,0
1212770274,0,0
1212770474,0,0
1212770674,0,0
1212770874,0,0
1212771074,0,0
1212771274,0,0
1212771474,0,0
1212771674,0,0
1212771874,0,0
1212772074,0,0
1212772274,0,0
1212772474,0,0
1212772674,0,0
1212772874,0,0
1212773074,0,0
1212773274,1,0
1212773474,1,0
1212773674,1,0
1212773874,1,0
1212774074,1,0
1212774274,1,0
1212774474,0,0
1212774674,0,0
1212774874,0,0
1212775074,0,0
1212775274,0,0
1212775474,0,0
1212775674,0,0
1212775874,0,0
1212776074,0,0
1212776274,0,0
1212776474,1,0
1212776674,1,0
1212776874,1,0
1212777074,1,0
1212777274,1,0
1212777474,1,0
1212777674,0,0
1212777874,0,0
1212778074,0,0
1212778274,0,0
1212778474,0,0
1212778674,0,0
1212778874,0,0
1212779074,0,0
1212779274,0,0
1212779474,0,0
1212779674,0,0
1212779874,0,0
1212780074,0,0
1212780274,0,0
1212780474,0,0
1212780674,0,0
1212780874,0,0
1212781074,0,0
1212781274,0,0
1212781474,0,0
1212781674,0,0
1212781874,0,0
1212782074,0,0
1212782274,0,0
1212782474,0,0
1212782674,0,0
1212782874,0,0
1212783074,0,0
1212783274,0,0
1212783474,0,0
1212783674,0,0
1212783874,0,0
1212784074,0,0
1212784274,0,0
1212784474,0,0
1212784674,0,0
1212784874,0,0
1212785074,0,0
1212785274,0,0
1212785474,0,0
1212785674,0,0
1212785874,0,0
1212786074,0,0
1212786274,0,0
1212786474,0,0
1212786674,0,0
1212786874,0,0
1212787074,0,0
1212787274,0,0
1212787474,0,0
1212787674,0,0
1212787874,0,0
1212788074,0,0
1212788274,0,0
1212788474,0,0
1212788674,0,0
1212788874,0,0
1212789074,0,0
1212789274,0,0
1212789474,0,0
1212789674,0,0
1212789874,0,0
1212790074,0,0
1212790274,0,0
1212790474,1,0
1212790674,1,0
1212790874,1,0
1212791074,1,0
1212791274,1,0
1212791474,1,0
1212791674,0,0
1212791874,0,0
1212792074,0,0
1212792274,0,0
1212792474,0,0
1212792674,0,0
1212792874,0,0
1212793074,0,0
1212793274,0,0
1212793474,0,0
1212793674,1,0
1212793874,1,0
1212794074,1,0
1212794274,1,0
1212794474,1,0
1212794674,0,0
1212794874,0,0
1212795074,0,0
1212795274,0,0
1212795474,0,0
1212795674,0,0
1212795874,0,0
1212796074,0,0
1212796274,0,0
1212796474,0,0
1212796674,0,0
1212796874,0,0
1212797074,0,0
1212797274,0,0
1212797474,0,0
1212797674,0,0
1212797874,0,0
1212798074,0,0
1212798274,0,0
1212798474,0,0
1212798674,0,0
1212798874,0,0
1212799074,0,0
1212799274,0,0
1212799474,0,0
1212799674,0,0
1212799874,0,0
1212800074,0,0
1212800274,0,0
1212800474,0,0
1212800674,0,0
1212800874,0,0
1212801074,0,0
1212801274,0,0
1212801474,0,0
1212801674,0,0
1212801874,0,0
1212802074,0,0
1212802274,0,0
1212802474,0,0
1212802674,0,0
1212802874,0,0
1212803074,0,0
1212803274,0,0
1212803474,0,0
1212803674,0,0
1212803874,0,0
1212804074,0,0
1212804274,0,0
1212804474,0,0
1212804674,0,0
1212804874,0,0
1212805074,0,0
1212805274,0,0
1212805474,0,0
1212805674,0,0
1212805874,0,0
1212806074,0,0
1212806274,0,0
1212806475,0,0
1212806674,0,0
1212806874,0,0
1212807074,0,0
1212807274,0,0
1212807474,0,0
1212807674,1,0
1212807874,1,0
1212808074,1,0
1212808274,1,0
1212808478,1,0
1212808674,1,0
1212808874,1,0
1212809074,0,0
1212809274,0,0
1212809474,0,0
1212809674,0,0
1212809874,0,0
1212810074,0,0
1212810274,0,0
1212810474,0,0
1212810674,0,0
1212810874,1,0
1212811074,1,0
1212811274,1,0
1212811474,1,0
1212811674,1,0
1212811874,1,0
1212812074,1,0
1212812274,0,0
1212812474,0,0
1212812674,0,0
1212812874,0,0
1212813074,0,0
1212813274,0,0
1212813474,0,0
1212813674,0,0
1212813874,0,0
1212814074,0,0
1212814274,0,0
1212814474,0,0
1212814674,0,0
1212814874,0,0
1212815074,0,0
1212815274,0,0
1212815474,0,0
1212815674,0,0
1212815874,0,0
1212816074,0,0
1212816274,0,0
1212816474,0,0
1212816674,0,0
1212816874,0,0
1212817074,0,0
1212817274,0,0
1212817474,0,0
1212817674,0,0
1212817874,0,0
1212818074,0,0
1212818274,0,0
1212818474,0,0
1212818674,0,0
1212818874,0,0
1212819074,0,0
1212819274,0,0
1212819474,0,0
1212819674,0,0
1212819874,0,0
1212820074,0,0
1212820274,0,0
1212820474,0,0
1212820674,0,0
1212820874,0,0
1212821074,0,0
1212821274,0,0
1212821474,0,0
1212821674,0,0
1212821874,0,0
1212822074,0,0
1212822274,0,0
1212822474,0,0
1212822674,0,0
1212822874,0,0
1212823074,0,0
1212823274,0,0
1212823474,0,0
1212823674,0,0
1212823874,0,0
1212824074,0,0
1212824274,0,0
1212824474,0,0
1212824674,0,0
1212824874,0,0
1212825074,1,0
1212825274,1,0
1212825474,1,0
1212825674,1,0
1212825874,1,0
1212826074,1,0
1212826274,1,0
